M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
132.25,4000.73999,29.76950073,859.723999,257.0700073,170.9620056,163.6660004,4021.23999,39.94850159,718.1630249,239.8009949,153.7779999,343.3399963,119.3740005,47.48339844,347.8139954,136.8359985,51.26620102,0,1,0,0,3.4
152.8099976,3948.0,40.38489914,801.4920044,261.6520081,160.973999,187.6549988,4017.189941,54.29859924,630.8530273,252.7870026,147.7859955,344.0299988,111.663002,47.36769867,329.6799927,123.5299988,45.61100006,0,1,0,0,3.4
138.151001,3985.72998,25.65399933,858.2520142,253.9570007,171.7420044,171.2899933,4012.459961,37.6344986,713.7139893,235.1130066,152.2709961,343.1329956,118.3349991,47.78089905,347.7009888,135.6840057,51.24470139,0,1,0,0,0.0
162.9920044,3985.949951,27.51169968,806.7609863,244.2510071,161.9519958,200.7019958,3983.639893,37.58000183,636.7329712,223.9629974,140.5299988,342.605011,113.7220001,50.52280045,346.0310059,129.6519928,50.29729843,0,1,0,0,10.1
118.3710022,4081.030029,36.49819946,856.8029785,270.6199951,169.3439941,143.9299927,4092.439941,43.89770126,720.1420288,254.2449951,155.5619965,349.0559998,122.4690018,47.60900116,352.9020081,139.8809967,51.63990021,0,1,0,0,0.0
146.5659943,4030.77002,36.45759964,794.3720093,287.1499939,183.1560059,179.1029968,4065.179932,43.42649841,586.8369751,249.0399933,137.223999,347.6430054,109.8949966,54.63230133,347.1340027,127.8519974,48.54550171,0,1,0,0,0.0
114.8840027,4071.850098,37.62779999,869.9279785,273.7529907,177.2839966,147.822998,4091.0,44.62350082,720.4810181,255.0160065,154.1210022,355.2179871,123.9319992,48.64120102,351.9419861,141.8910065,51.1780014,1,0,0,0,3.4
222.871994,3909.159912,57.33879852,787.8530273,357.2980042,207.6860046,274.4100037,3951.540039,73.81079865,599.0960083,336.9549866,190.6100006,359.9039917,86.30190277,52.88750076,347.4289856,102.9000015,50.9681015,0,0,0,1,6.8
177.3040009,3971.959961,49.01470184,798.6950073,331.5759888,197.0650024,227.8339996,4029.25,63.10969925,588.2789917,304.9490051,172.901001,356.822998,96.99449921,52.79100037,345.6260071,111.3399963,50.39450073,0,0,1,0,0.0
157.3509979,3942.719971,43.07139969,819.0479736,256.1650085,170.9550018,187.0269928,3974.02002,58.00519943,658.3839722,250.0800018,165.1390076,361.9030151,110.4309998,47.50389862,348.0830078,121.1039963,46.66820145,0,1,0,0,0.0
